0510;7040432802585;54227698;;FURU 21X021 RUNDSTOKK;4728;2551;LM;;UBEHANDLET;LM;1;;4604;54227698;;;1;;0
0510;7040432502621;54227645;;FURU 21X034 TAKLIST DSKY M204;4736;2436;LM;;UBEH  UBEHANDLET;LM;1;;4856;54227645;;;1;;0
0510;7040432102845;54227494;;FURU 21X045 GLATTKANT UBH;5320;2590;LM;;MODERNE GLATTKANT UBEHANDLET;LM;1;;5129;54227494;;;1;;0
0510;7040433102530;54227842;;FURU 21X045 UTFORING;5592;3029;LM;;UBEHANDLET;LM;1;;4581;54227842;;;1;;0
0510;7040433102592;54227804;;FURU 21X095 UTFORING;10320;5365;LM;;UBEHANDLET;LM;1;;4800;54227804;;;1;;0
0510;7040433102615;54227812;;FURU 21X120 UTFORING;13520;6787;LM;;UBEHANDLET;LM;1;;4980;54227812;;;1;;0
0510;7040432102920;54227392;;FURU 21X145 GLATTKANT UBH;14160;6877;LM;;MODERNE GLATTKANT UBEHANDLET;LM;1;;5142;54227392;;;1;;0
0510;7040432802608;54227664;;FURU 28X028 RUNDSTOKK;6408;3316;LM;;UBEHANDLET;LM;1;;4825;54227664;;;1;;0
0510;7040438191591;56813884;;FURU 28X028X2700 VINKELLIST UB;28720;14693;STK;;UBH;STK;1;;4883;56813884;;;1;;0
0510;7040438191614;56813903;;FURU 31X031X2700 VINKELLIST UB;31920;16936;STK;;UBH;STK;1;;4694;56813903;;;1;;0
0510;7040438191621;56813922;;FURU 42X042X2700 VINKELLIST UB;54320;31069;STK;;H;STK;1;;4280;56813922;;;1;;0
0510;7040432802646;54227683;;FURU 45X045 RUNDSTOKK;16560;8537;LM;;UBEHANDLET;LM;1;;4844;54227683;;;1;;0
0510;7070276045435;23003791;;FURU 21X070 UTFORING;7744;4394;LM;;UTFORING UBEHANDLET 30 MM FJÆR;LM;1;;4325;54183496;;;1;;0
0510;7070276045466;23003825;;FURU 21X145 UTFORING;14160;7997;LM;;UTFORING UBEHANDLET 30 MM FJÆR;LM;1;;4352;54183500;;;1;;0
0511;7040431906918;48404841;;FURU 06X021X2400 GLATTKANT;6320;3438;STK;;MODERNE GLATTKANT MALT BOMULL;STK;1;;4558;48404841;;;1;;0
0511;7040431907564;48655278;;FURU 09X034X2500 BRANNMURL S05;13520;7431;STK;;02Y   HVITMALT DEKKLIST FARGE;STK;1;;4503;48655278;;;1;;0
0511;7040433309205;21044029;;FURU 10X058 DØRSETT STANDARD B;33520;16621;SET;;MALT BOMULL;SET;1;;5041;21044029;;;1;;0
0511;7040431874552;41747402;;FURU 10X058X4400 GULV STANDARD;17520;8636;STK;;GULVLIST MALT BOMULL;STK;1;;5070;41747402;;;1;;0
0511;7040431874507;41747353;;FURU 10X058X4400 KARM RUND;17520;8638;STK;;S0502Y;STK;1;;5069;41747353;;;1;;0
0511;7040431912025;50327972;;FURU 10X070X4400 KARM STANDARD;23920;11963;STK;;KARMLIST MALT BOMULL;STK;1;;4998;50327972;;;1;;0
